occurrence_id,occurrence_location,ship_craft_type_l1,flag_state,gt_gross_tonnage,loa_length_overall_in_metres,port_of_accident_l1_occ,injury_type_l1,deaths_crew,injury_type_l1,short_description_occ,weather,loss_of_vessel_damage,date
69627bc0-220f-ec11-b6e6-000d3a0ccfc4,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.18,3.8,,Bone fractures,0,Bone fractures,A SAR vessel crewmember dislocated their shoulder after a wave hit the sponson and threw them into the air.,Overcast,No damage,2021-09-01
d1085f1c-022c-ec11-b6e6-0022481ad1d9,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tanker made contact with fendering during berthing operations.,Clear,,2021-09-01
85eba3ec-c543-ec11-8c62-0022481ac873,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,A cruise ship passenger fractured their tibia following a fall.,Clear,No damage,2021-11-01
cf8521ae-3591-eb11-b1ac-0022481a904a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A grab hopper dredger made contact with a pier upon departure.,Clear,,2021-03-01
818d24a3-c5b7-eb11-8236-0022480030d6,Coastal waters <= 12 nm,,,,,,,0,,Duplicate of 4037/2021,Unknown,,2021-02-01
e7ff29ad-88bc-eb11-bacc-0022481a96b3,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A near miss collision occurred between a ferry and a yacht.,Clear,,2021-05-01
6e6f6e5f-ebcc-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,8.9,,Drowning and asphyxiation,0,Drowning and asphyxiation,A sailing vessel capsized and sank.,Unknown,Minor damage (less than material damage),2021-06-01
4bfc9f74-b30c-ec11-b6e6-0022481a9982,Coastal waters <= 12 nm,,,,,,,0,,A SAR vessel grounded after fouling propeller on line,Unknown,,2021-08-01
cd0dce8f-b90f-ec11-b6e6-000d3a0cc23e,Internal waters -> Port area,Passenger ship,BERMUDA,140000.0,330.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cruise ship passenger fell over in the restaurant resulting in a broken shoulder.,Clear,No damage,2021-08-01
0bf41ce9-2128-ec11-b6e6-000d3a0cc5e8,Inland waters -> River,Recreational craft,UNITED KINGDOM,9.9,12.0,,Unknown or unspecified,0,Unknown or unspecified,The hirer of inland waterway cruiser fell onto jetty resulting in a leg injury.,Unknown,No damage,2021-10-01
956f4ae5-78a2-eb11-b1ac-000d3a86dbf4,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug received a weighted heaving line.,Unknown,,2018-12-01
5928a3ac-36a4-eb11-b1ac-000d3a86d08c,Coastal waters <= 12 nm,,,,,,,0,,A yacht ran aground in soft mud.,Unknown,,2021-04-01
6b726ca7-f9b2-eb11-8236-000d3a8723c0,Open sea -> Within EEZ,,,,,,,0,,A fishing vessel experienced engine failure and required a tow.,Fog,,2021-05-01
b6216daf-0ab7-eb11-8236-002248003dd5,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker's crew used a weighted heaving line.,Overcast,,2021-05-01
d2d87afb-2ad0-eb11-bacc-00224800e6be,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-ro passenger vessel and a vehicle carrier had a close quarters situation.,Unknown,,2021-06-01
814333da-2de9-eb11-bacb-000d3a86d165,Coastal waters <= 12 nm,,,,,,,0,,A leisure fishing vessel had engine failure and a fuel leak which resulted in a tow from a lifeboat.,Unknown,,2020-11-01
bc8fb7a3-21f9-eb11-94ef-0022481adb25,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A search and rescue vessel had propeller damage whilst recovering into a trailer.,Overcast,,2021-08-01
f5bc261f-831f-ec11-b6e6-000d3a0cde7d,Coastal waters <= 12 nm,,,,,,,0,,A trawling fishing vessel dragged their nets across the anchor and chain of another vessel.,Unknown,,2021-09-01
1ab87ca6-7c40-ec11-8c62-0022481ac559,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,310.0,30.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A tug crewmember lost balance and fell down stairs and sustained a head injury.,Clear,No damage,2021-10-01
744a39b7-475a-eb11-a812-00224800bb10,Inland waters -> River,Cargo ship,LIBERIA,27000.0,210.0,,Bone fractures,0,Bone fractures,A container ship crewmember was injured while clearing an accommodation ladder snag,Clear,No damage,2021-01-01
2ee69d91-3ef1-eb11-94ef-000d3a874326,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cruise ship's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-07-01
87b6ffcf-c00c-ec11-b6e6-0022481a98ea,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,11.0,9.9,,,0,,A fishing vessel crewmember fell overboard.,Unknown,No damage,2021-09-01
22e6643e-150f-ec11-b6e6-000d3a0cc988,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A SAR craft's propeller made contact with rock groyne.,Unknown,,2021-08-01
3b6aa9d0-e663-ec11-8f8f-0022480080d5,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder parted whilst the pilot was disembarking.,Unknown,,2021-12-01
30e76309-c08b-eb11-b1ac-0022481a6786,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel collided with a stationary yacht.,Unknown,,2019-09-01
4dc00d86-22a4-eb11-b1ac-000d3a86d7cc,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder did not conform to SOLAS regulations.,Unknown,,2020-09-01
0e14cce0-0eaf-eb11-8236-002248003a5a,Coastal waters <= 12 nm,,,,,,,0,,A ro-ro passenger ferry made contact with a RIB while protecting three dinghies.,Clear,,2021-05-01
cc788e80-47d3-eb11-bacb-0022481aa07d,Coastal waters <= 12 nm,,,,,,,0,,A SAR craft's two propellers made contact with the seabed during a rescue.,Overcast,,2021-05-01
0b981013-a1e8-eb11-bacb-000d3a86dbfa,Coastal waters <= 12 nm,,,,,,,0,,A catamaran capsized and was towed by a fishing vessel.,Clear,,2021-07-01
78a07bfc-a414-ec11-b6e6-0022481aa065,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,870.0,64.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,A pilot fell overboard after disembarking a vessel during heavy swell.,Unknown,No damage,2021-09-01
a82b8dee-f519-ec11-b6e7-0022481a546f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,"See MAIB investigation report, when available",Unknown,,2021-09-01
8f75366d-9035-ec11-8c64-000d3a87188f,Coastal waters <= 12 nm,,,,,,,0,,A motorboat reported a fire on board and was towed back to the marina.,Unknown,,2021-10-01
d58bb5b4-0937-ec11-8c64-000d3a8715ab,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A vehicle carrier's pilot ladder was not rigged as per current SOLAS regulations.,Unknown,,2021-10-01
6953faa4-1242-ec11-8c62-0022481ac144,Inland waters -> River,,,,,,,0,,A search and rescue vessel had an engine failure and collided with an unoccupied vessel,Clear,,2021-11-01
9a14f336-ab43-ec11-8c62-0022481ac873,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A suction dredger's forward spring parted and caused a snap-back near miss with two crew members.,Clear,,2021-11-01
f403fced-967a-eb11-a812-0022481a87d0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier made contact with a lock entrance.,Clear,,2021-02-01
43ab5a33-9c7a-eb11-a812-0022481a87d0,Coastal waters <= 12 nm,,,,,,,0,,A guard vessel made contact with a navigation buoy.,Unknown,,2021-03-01
043bb179-7a9b-eb11-b1ac-000d3a8723c7,Coastal waters <= 12 nm,,,,,,,0,,A general cargo vessel passed between two vessels and severed the tow line.,Rain,,2021-04-01
38fee3c3-46b9-eb11-8236-002248003e32,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship at anchor sustained structural damage to the aft boiler trunking. There were no injuries.,Unknown,,2021-05-01
74eeb604-33df-eb11-bacb-0022481a988c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A recreational fishing boat reported gear problems.,Unknown,,2021-07-01
8d7a2177-9ae0-eb11-bacb-0022481a964c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tanker's pilot ladder was SOLAS non-compliant.,Unknown,,2021-07-01
3e3b01e0-4415-ec11-b6e6-0022481aa1e1,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A SAR craft capsized during a routine exercise after the engine cut out. It self-righted itself and returned to harbour.,Clear,,2021-09-01
bb02577f-3d2c-ec11-b6e6-0022481ad1d9,Coastal waters <= 12 nm,,,,,,,0,,A commercial RIB grounded on a sandbar and was towed by a privately owned vessel.,Unknown,,2021-10-01
0ed162f9-0051-ec11-8f8e-000d3a0cec47,Coastal waters <= 12 nm,,,,,,,0,,"A general cargo vessel on a lee shore dragged anchor, but managed to motor into safe water.",Snow,,2021-11-01
b510494e-ac54-eb11-a812-000d3a8745ec,Open sea -> Within EEZ,,,,,,,0,,A fishing vessel was towed by another vessel after experiencing engine failure.,Unknown,,2021-01-01
ee2652ae-05d0-eb11-bacc-00224800e6be,Coastal waters <= 12 nm,,,,,,,0,,A motor boat fouled its propeller.,Unknown,,2021-06-01
23629488-69f3-eb11-94ef-0022481a8ea9,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot embarkation point was not free of obstructions.,Unknown,,2021-07-01
2c8a88c2-fc5e-eb11-a812-0022481a794d,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel grounded and was towed by a lifeboat.,Unknown,,2021-01-01
568b4192-a772-eb11-a812-0022481a69a5,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,110000.0,320.0,,Bone fractures,0,Bone fractures,A container ship's crewmember fell through a hatch.,Unknown,No damage,2021-02-01
a68f2be6-77a2-eb11-b1ac-000d3a86dbf4,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A chemical tanker's crew threw a weighted heaving line.,Unknown,,2019-06-01
c222ae0b-cabe-eb11-bacc-0022481a96b3,Inland waters -> River,Passenger ship,UNITED KINGDOM,1000.0,56.0,,"Burns, scalds and frostbites",0,"Burns, scalds and frostbites",A passenger vessel crewmember sustained scalds to their back following a burst header tank.,Unknown,No damage,2021-05-01
0ce4f1d1-cfcd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,,,,,,,0,,A chemical tanker's pilot ladder was not rigged as per SOLAS regulations.,Overcast,,2021-06-01
7d08deac-7ddd-eb11-bacb-0022481a918b,Coastal waters <= 12 nm,,,,,,,0,,A wooden crabber flooded and sank. Both crewmembers were safely rescued.,Fog,,2021-07-01
baffe04e-2116-ec11-b6e6-0022481aa683,Inland waters -> Lake,,,,,,,0,,A hire yacht grounded and was towed by a lifeboat.,Rain,,2021-09-01
3fc0ef82-348e-eb11-b1ac-0022481a602d,Coastal waters <= 12 nm,,,,,,,0,,A pleasure craft  fouled their propeller and drifted towards the shore.,Unknown,,2021-03-01
678dc5fd-08a8-eb11-9442-0022480026ce,Coastal waters <= 12 nm,,,,,,,0,,A ro-pax ferry had a weld defect.,Clear,,2021-04-01
b972f364-53b2-eb11-8236-000d3a8723c0,Coastal waters <= 12 nm,,,,,,,0,,A crane barge crewmember fell overboard during a training exercise.,Clear,,2021-05-01
3a6278d0-d946-ec11-8c62-00224800a9dc,Coastal waters <= 12 nm,,,,,,,0,,A tug's crewmember sustained laceration to the face.,Unknown,,2021-11-01
47b08bec-a654-eb11-a812-000d3a874619,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A survey vessel made contact at a terminal and was holed above the waterline.,Unknown,,2021-01-01
636504f5-d366-eb11-a812-0022481a56a3,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.4,4.9,,Drowning and asphyxiation,0,Drowning and asphyxiation,A search and rescue vessel capsized whilst on service.,Clear,Minor damage (less than material damage),2021-02-01
6e16baa4-b56a-eb11-a812-000d3a870f7d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's cargo moved during heavy seas.,Unknown,,2021-02-01
d5f5f762-8ee0-eb11-bacb-0022481a964c,Coastal waters <= 12 nm,,,,,,,0,,A sail training vessel reported power loss and went to anchor to await engine repairs.,Unknown,,2021-07-01
9480d965-0afc-eb11-94ef-0022481adb25,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel had flooding in the engine room due to incompatible replacement pipe.,Clear,,2021-07-01
511b6846-1421-ec11-b6e6-000d3a0cd93a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder rigging didn't conform to SOLAS.,Unknown,,2021-09-01
d27b173b-7826-ec11-b6e6-000d3a0cc17e,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A trailer tug unit on a ro-ro passenger vessel had an electrical fire which was extinguished.,Overcast,,2021-09-01
17639af0-6056-eb11-a812-000d3a874619,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A shore representative fell from a gangway but was uninjured.,Unknown,,2021-01-01
3a2e69b3-bf67-eb11-a812-0022481a56a3,Coastal waters <= 12 nm,,,,,,,0,,A container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2021-02-01
0066ddfd-4d78-eb11-a812-0022481a99c8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel made contact with a wall as it was entering a lock.,Unknown,,2021-02-01
52046d16-21cd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,10.0,10.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A racing sailing vessel grounded briefly causing one minor injury and damage to the keel bulb.,Clear,Minor damage (less than material damage),2021-06-01
82afd146-c521-ec11-b6e6-0022481acbc3,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,360.0,29.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A tug crewmember fractured their elbow after hitting it on machinery.,Clear,No damage,2021-09-01
768d25bb-f421-ec11-b6e6-0022481acbc3,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Bone fractures,A cruise ship passenger fell down the stairs and broke their hip.,Clear,No damage,2021-09-01
8cd45485-f363-ec11-8f8f-0022480080d5,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,8600.0,110.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A passenger on board ro-ro pax vessel fell down the stairs and had suspected fractured leg.,Unknown,No damage,2021-12-01
1d831610-9668-ec11-8943-000d3a870526,Coastal waters <= 12 nm,,,,,,,0,,A container ship's anchor winch malfunctioned leading the anchor dragging.,Unknown,,2021-12-01
dd957d2a-8b7a-eb11-a812-0022481a85c7,Coastal waters <= 12 nm,,,,,,,0,,A guard vessel had engine failure whilst towing a fishing vessel.,Unknown,,2021-02-01
a9d77b91-b6ad-eb11-8236-002248003a5a,Coastal waters <= 12 nm,,,,,,,0,,A motor cruiser broke down and was towed.,Unknown,,2021-05-01
4c74825a-66cf-eb11-bacc-00224800e6be,Inland waters -> River,,,,,,,0,,A motorboat fouled its propeller. Minor damage was caused to the propeller and a tow was arranged.,Unknown,,2021-06-01
e12caaf2-ca87-eb11-a812-0022481a73e8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A service ship experienced electrical failure which caused significant damage to many items.,Clear,,2021-03-01
e780d22e-4898-eb11-b1ac-0022481a813d,Coastal waters <= 12 nm,,,,,,,0,,A lifeboat damaged its propeller after hitting submerged rock during training.,Clear,,2021-04-01
ae85ce68-12cd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,1.9,7.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A passenger on commercial rib sustained a minor back injury.,Clear,No damage,2021-06-01
e1327d6a-33f4-eb11-94ef-0022481a8ea9,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel fouled its propeller on its own gear and was towed.,Unknown,,2021-08-01
a335867d-236a-eb11-a812-000d3a870c78,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tanker reported engine failure during a harbour approach and required assistance to berth.,Overcast,,2021-02-01
72da24f2-4f91-eb11-b1ac-0022481a916c,Coastal waters <= 12 nm,,,,,,,0,,An anchor handling supply vessel made contact with railings.,Unknown,,2021-03-01
65fac9d3-70a7-eb11-9442-00224800256c,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel grounded.,Clear,,2021-04-01
9b5e144d-2edb-eb11-bacb-000d3a86c531,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,3.9,11.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A yacht crewmember injured their finger after getting it trapped in an anchor chain.,Unknown,No damage,2021-07-01
dff3dc63-f337-ec11-8c64-000d3a87188f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,Recreational yachts collided after breaking from moorings during strong weather.,Rain,,2021-10-01
159612ba-9f4e-ec11-8f8e-000d3a0cec47,Coastal waters <= 12 nm,,,,,,,0,,A RIB grounded near the entrance to a harbour,Overcast,,2021-11-01
92e2a237-8361-ec11-8f8f-0022480077cb,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship's pilot ladder rigging was not checked.,Unknown,,2021-12-01
bb81fa1f-b468-ec11-8943-000d3a870526,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,SAINT VINCENT AND THE GRENADINES,Bone fractures,0,Bone fractures,A cruise ship passenger slipped whilst exiting a swimming pool and fractured their hand.,Overcast,No damage,2021-12-01
1fa92a89-3550-eb11-a812-002248007f84,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,An oil tanker fouled its propeller during unberthing operations.,Overcast,,2020-12-01
475e3281-c97d-eb11-a812-0022481a85c7,Internal waters -> Port area,Passenger ship,BAHAMAS,21000.0,160.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A ro-ro passenger vessel passenger fell down an internal stairway.,Overcast,No damage,2021-03-01
4aa70eea-2b95-eb11-b1ac-0022481a8a5e,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,90.0,21.0,,Bone fractures,0,Bone fractures,"See MAIB investigation report, when available",Clear,No damage,2021-04-01
f7850ad1-5398-eb11-b1ac-0022481a813d,Coastal waters <= 12 nm,,,,,,,0,,A RIB ran aground and was towed back to port.,Unknown,,2021-04-01
336f7171-9aa2-eb11-b1ac-000d3a86d54f,Coastal waters <= 12 nm,,,,,,,0,,"A motor cruiser grounded, sustaining propeller damage, and had to be refloated and towed by a lifeboat.",Unknown,,2021-04-01
fd57084f-c6ac-eb11-8236-002248003f08,Open sea -> Within EEZ,,,,,,,0,,A fishing vessel began taking on water after a pipe burst.,Clear,,2021-04-01
66edf192-97c7-eb11-bacc-0022481a7d80,Coastal waters <= 12 nm,,,,,,,0,,A Ro-Ro cargo vessel's pilot ladder did not conform to SOLAS regulations.,Unknown,,2021-06-01
ecec0d99-14cd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.05,3.8,,Drowning and asphyxiation,1,Drowning and asphyxiation,A kayaker capsized and was later found deceased.,Clear,Loss of ship -> Actual loss,2021-06-01
2974cfb2-a5d9-eb11-bacb-000d3a86eeaf,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel grounded and started taking on water.,Rain,,2021-06-01
